SR_NUMBER,USER_ID,SR_TYPE,SR_TYPE_DESC,PRIORITY,GROUP_ID,DEPT_CODE,DEPT_DIVISION,ADDRESS,NEIGHBORHOOD,ZIPCODE,METHOD_RECEIVED,DATE_CREATED,TIME_RECEIVED,DATE_CLOSED,SR_STATUS,SR_STATUS_FLAG,DATE_STATUS_CHANGE,TIME_STATUS_CHANGE,DATE_LAST_UPDATE,TIME_LAST_UPDATE,PLANNED_HOURS_TOSTART_RESPONSE,PLANNED_RESPONSE_TIME,PLANNED_END_DATE,PLANNED_COMPLETION_DAYS,DATE_DISPATCHED,TIME_DISPATCHED,DATE_REVISED_COMPLETION,DATE_REVISED_COMPLETION_REASON,COLLECTION_SPECIAL_DATE,COLLECTION_DAY,COLLECTION_ROUTE,COLLECTION_DIST,TRANSFER_ALLOW,TRANSFERED_NUM_TIMES,PROPTY_CITY_OWNED_YN,PROPTY_CITY_DEPT_OWNER,STREET_NO,STREET_DIRECTION,STREET_NAME,CITY_ID,STRUCTURE_ID,FLOOR_ID,UNIT_ID,MUNITWNSHP,REQUEST_RETURN_CALL,NUM_BULKY_ITEMS,BULKY_ITEM_1,BULKY_ITEM_2,BULKY_ITEM_3,BULKY_ITEM_4,BULKY_ITEM_5,NUM_TIRES,NUM_FREONS,NUM_SOFABEDS,NUM_POTHOLES,POLICE_DISTRICT,POLICE_RPT_AREA,TRASH_RECYCLE_CART_ID,LATITUDE,LONGITUDE,DATE_TIME_RECEIVED,COMMUNITY_COUNCIL_NEIGHBORHOOD
SR25024668,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1964 QUEEN CITY AV,SOUTH FAIRMOUNT,45214.0,INTERNET,2025 Feb 20 12:00:00 AM,3:28 PM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,4:58 AM,2025 Feb 24 12:00:00 AM,4:58 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,964",,QUEEN CITY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.12736083,-84.5649482,2/20/2025,SOUTH FAIRMOUNT
SR25024317,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3208 MIDWAY AV,WESTWOOD,45238.0,INTERNET,2025 Feb 20 12:00:00 AM,8:17 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,5:06 AM,2025 Feb 21 12:00:00 AM,5:06 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,"3,208",,MIDWAY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,7,3.0,98,,39.13598692,-84.60935279,2/20/2025,WESTWOOD
SR25024316,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,18 E 7TH ST,DOWNTOWN,45202.0,INTERNET,2025 Feb 20 12:00:00 AM,8:15 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,2:22 AM,2025 Feb 21 12:00:00 AM,2:22 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,18,E,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,6.0,119,,39.10571813,-84.50702979,2/20/2025,DOWNTOWN
SR25024667,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1910 HOPKINS ST,LOWER PRICE HILL,45204.0,INTERNET,2025 Feb 20 12:00:00 AM,3:27 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,2:33 AM,2025 Feb 21 12:00:00 AM,2:33 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,910",,HOPKINS ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,3.0,98,,39.10790527,-84.54731594,2/20/2025,LOWER PRICE HILL
SR25024749,KCLAY,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3320 WERK RD,WESTWOOD,45211.0,311 CALL,2025 Feb 20 12:00:00 AM,5:03 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,3:20 AM,2025 Feb 21 12:00:00 AM,3:20 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"3,320",,WERK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,3.0,98,,39.14112459,-84.61587975,2/20/2025,WESTWOOD
SR25024435,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6310 RIVER RD,SAYLER PARK,45233.0,INTERNET,2025 Feb 20 12:00:00 AM,10:15 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,5:58 AM,2025 Feb 21 12:00:00 AM,5:58 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,MON01,3,Y,0,,,"6,310",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,50,3.0,98,,39.10594473,-84.68737682,2/20/2025,SAYLER PARK
SR25024428,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,208 W 7TH ST,DOWNTOWN,45202.0,INTERNET,2025 Feb 20 12:00:00 AM,10:09 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:55 AM,2025 Feb 21 12:00:00 AM,6:55 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,208,W,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,11,6.0,119,,39.10315019,-84.51731575,2/20/2025,WEST END
SR25024303,ZGALLION,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,650 WALNUT ST,DOWNTOWN,45202.0,311 CALL,2025 Feb 20 12:00:00 AM,7:39 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,2:55 AM,2025 Feb 21 12:00:00 AM,2:55 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,650,,WALNUT ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,6.0,119,,39.1035821,-84.51174491,2/20/2025,DOWNTOWN
SR25024431,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6207 RIVER RD,RIVERSIDE,45233.0,INTERNET,2025 Feb 20 12:00:00 AM,10:12 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,5:57 AM,2025 Feb 21 12:00:00 AM,5:57 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"6,207",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,50,3.0,98,,39.10425414,-84.6846911,2/20/2025,SAYLER PARK
SR25024765,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1638 ELKTON PL,COLLEGE HILL,45224.0,INTERNET,2025 Feb 20 12:00:00 AM,5:12 PM,2025 Feb 26 12:00:00 AM,CLOSED,CLOSED,2025 Feb 26 12:00:00 AM,12:21 PM,2025 Feb 26 12:00:00 AM,12:21 PM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,THURSDAY,THU23,1,Y,0,,,"1,638",,ELKTON PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,3.0,98,,39.20221338,-84.5497469,2/20/2025,COLLEGE HILL
SR25024689,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,317 E 7TH ST,DOWNTOWN,45202.0,INTERNET,2025 Feb 20 12:00:00 AM,3:53 PM,2025 Feb 26 12:00:00 AM,CLOSED,CLOSED,2025 Feb 26 12:00:00 AM,1:08 PM,2025 Feb 26 12:00:00 AM,1:08 PM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,317,E,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,6.0,119,,39.10452142,-84.50809891,2/20/2025,DOWNTOWN
SR25024792,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5525 MADISON RD,MADISONVILLE,45227.0,INTERNET,2025 Feb 20 12:00:00 AM,5:58 PM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,9:54 AM,2025 Feb 24 12:00:00 AM,9:54 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"5,525",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,2.0,97,,39.1609887,-84.39820136,2/20/2025,MADISONVILLE
SR25024701,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2636 JEFFERSON AV,CORRYVILLE,45219.0,311 CALL,2025 Feb 20 12:00:00 AM,4:04 PM,2025 Feb 22 12:00:00 AM,CLOSED,CLOSED,2025 Feb 22 12:00:00 AM,1:21 PM,2025 Feb 22 12:00:00 AM,1:21 PM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,636",,JEFFERSON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,7,4.0,99,,39.13049069,-84.51127355,2/20/2025,CORRYVILLE - HEIGHTS
SR25024389,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7459 RIVER RD,SAYLER PARK,45233.0,INTERNET,2025 Feb 20 12:00:00 AM,9:42 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:09 AM,2025 Feb 21 12:00:00 AM,6:09 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"7,459",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,50,3.0,98,,39.13076979,-84.70781525,2/20/2025,SAYLER PARK
SR25024702,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,371 LUDLOW AV,CLIFTON,45220.0,INTERNET,2025 Feb 20 12:00:00 AM,4:06 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:46 AM,2025 Feb 21 12:00:00 AM,6:46 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,371,,LUDLOW AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,4.0,99,,39.14393622,-84.52235497,2/20/2025,CLIFTON
SR25024690,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,711 W 6TH ST,QUEENSGATE,45203.0,INTERNET,2025 Feb 20 12:00:00 AM,3:53 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:10 AM,2025 Feb 21 12:00:00 AM,6:10 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,711,W,6TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,5,1.0,2,,39.10131591,-84.52579988,2/20/2025,QUEENSGATE
SR25024840,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,21 E GALBRAITH RD,HARTWELL,45216.0,INTERNET,2025 Feb 20 12:00:00 AM,7:32 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:30 AM,2025 Feb 21 12:00:00 AM,6:30 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,21,E,GALBRAITH RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,18,4.0,99,,39.21235715,-84.47361004,2/20/2025,HARTWELL
SR25024432,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4913 PLAINVILLE RD,MADISONVILLE,45227.0,INTERNET,2025 Feb 20 12:00:00 AM,10:12 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,5:35 AM,2025 Feb 21 12:00:00 AM,5:35 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"4,913",,PLAINVILLE RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,47,2.0,97,,39.15787389,-84.38121401,2/20/2025,MADISONVILLE
SR25024622,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7524 RIVER RD,SAYLER PARK,45233.0,311 CALL,2025 Feb 20 12:00:00 AM,2:40 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:06 AM,2025 Feb 21 12:00:00 AM,6:06 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,Y,MSD,"7,524",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,50,3.0,98,,39.13115983,-84.70766881,2/20/2025,SAYLER PARK
SR25024245,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2975 WERK RD,WESTWOOD,45211.0,INTERNET,2025 Feb 20 12:00:00 AM,1:30 AM,2025 Feb 20 12:00:00 AM,CLOSED,CLOSED,2025 Feb 20 12:00:00 AM,4:21 AM,2025 Feb 20 12:00:00 AM,4:21 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,THURSDAY,THU05,2,Y,0,,,"2,975",,WERK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.14024462,-84.59932367,2/20/2025,WESTWOOD
SR25024249,ACOTTERMAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7524 RIVER RD,SAYLER PARK,45233.0,311 CALL,2025 Feb 20 12:00:00 AM,1:35 AM,2025 Feb 20 12:00:00 AM,CLOSED,CLOSED,2025 Feb 20 12:00:00 AM,6:18 AM,2025 Feb 20 12:00:00 AM,6:18 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,Y,MSD,"7,524",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.13115983,-84.70766881,2/20/2025,SAYLER PARK
SR25024427,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,226 W 7TH ST,DOWNTOWN,45202.0,INTERNET,2025 Feb 20 12:00:00 AM,10:09 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:56 AM,2025 Feb 21 12:00:00 AM,6:56 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,226,W,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,11,6.0,119,,39.10303984,-84.51797524,2/20/2025,WEST END
SR25024479,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2807 MONTANA AV,WESTWOOD,45211.0,INTERNET,2025 Feb 20 12:00:00 AM,11:11 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,5:24 AM,2025 Feb 21 12:00:00 AM,5:24 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,THURSDAY,THU12,2,Y,0,,,"2,807",,MONTANA AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,5,3.0,98,,39.14980618,-84.59027988,2/20/2025,WESTWOOD
SR25024653,KCLAY,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4825 PLAINVILLE RD,MADISONVILLE,45227.0,311 CALL,2025 Feb 20 12:00:00 AM,3:12 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,5:32 AM,2025 Feb 21 12:00:00 AM,5:32 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,WEDNESDAY,WED30,1,Y,0,,,"4,825",,PLAINVILLE RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,47,2.0,97,,39.15753591,-84.38139544,2/20/2025,MADISONVILLE
SR25024302,PJAMISON,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,74 E GALBRAITH RD,HARTWELL,45216.0,311 CALL,2025 Feb 20 12:00:00 AM,7:39 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:25 AM,2025 Feb 21 12:00:00 AM,6:25 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,TUE23,1,Y,0,,,74,E,GALBRAITH RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,18,4.0,99,,39.21252367,-84.47108357,2/20/2025,HARTWELL
SR25024712,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3756 READING RD,AVONDALE,45229.0,INTERNET,2025 Feb 20 12:00:00 AM,4:16 PM,2025 Feb 25 12:00:00 AM,CLOSED,CLOSED,2025 Feb 25 12:00:00 AM,2:48 AM,2025 Feb 25 12:00:00 AM,2:48 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"3,756",,READING RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.15185502,-84.484782,2/20/2025,AVONDALE - NORTH AVONDALE
SR25024635,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1850 E SEYMOUR AV,ROSELAWN,45237.0,INTERNET,2025 Feb 20 12:00:00 AM,2:53 PM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,4:56 AM,2025 Feb 24 12:00:00 AM,4:56 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"1,850",E,SEYMOUR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,4.0,99,,39.18911233,-84.46228886,2/20/2025,ROSELAWN
SR25024331,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4392 MARBURG AV,OAKLEY,45209.0,INTERNET,2025 Feb 20 12:00:00 AM,8:35 AM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,1:46 PM,2025 Feb 24 12:00:00 AM,1:46 PM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"4,392",,MARBURG AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.15562493,-84.42603499,2/20/2025,OAKLEY
SR25024488,AFOLSON,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1621 E SEYMOUR AV,ROSELAWN,45237.0,311 CALL,2025 Feb 20 12:00:00 AM,11:26 AM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,4:30 AM,2025 Feb 24 12:00:00 AM,4:30 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,621",E,SEYMOUR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,4.0,99,,39.19075511,-84.46761074,2/20/2025,BOND HILL
SR25024670,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,14 E 7TH ST,DOWNTOWN,45202.0,INTERNET,2025 Feb 20 12:00:00 AM,3:29 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,2:21 AM,2025 Feb 21 12:00:00 AM,2:21 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,14,E,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,6.0,119,,39.1039892,-84.51313121,2/20/2025,DOWNTOWN
SR25024817,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1021 EGAN HILLS DR,NORTH AVONDALE - PADDOCK HILLS,45229.0,INTERNET,2025 Feb 20 12:00:00 AM,6:35 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,12:39 PM,2025 Feb 21 12:00:00 AM,12:39 PM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,TUE09,1,Y,0,,,"1,021",,EGAN HILLS DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.16408204,-84.48090101,2/20/2025,PADDOCK HILLS
SR25024581,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,86 E GALBRAITH RD,HARTWELL,45216.0,INTERNET,2025 Feb 20 12:00:00 AM,1:32 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,6:20 AM,2025 Feb 21 12:00:00 AM,6:20 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,TUE23,1,Y,0,,,86,E,GALBRAITH RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,18,4.0,99,,39.21232025,-84.47012471,2/20/2025,HARTWELL
SR25024804,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,700 WALNUT ST,DOWNTOWN,45202.0,INTERNET,2025 Feb 20 12:00:00 AM,6:13 PM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,2:59 AM,2025 Feb 21 12:00:00 AM,2:59 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,700,,WALNUT ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,6.0,119,,39.10413126,-84.51206727,2/20/2025,DOWNTOWN
SR25024441,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1920 RIVER RD,LOWER PRICE HILL,45204.0,INTERNET,2025 Feb 20 12:00:00 AM,10:19 AM,2025 Feb 21 12:00:00 AM,CLOSED,CLOSED,2025 Feb 21 12:00:00 AM,3:54 AM,2025 Feb 21 12:00:00 AM,3:54 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,920",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,10,3.0,98,,39.1019,-84.54958731,2/20/2025,LOWER PRICE HILL
SR25024239,ACOTTERMAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3161 MADISON RD,OAKLEY,45209.0,311 CALL,2025 Feb 20 12:00:00 AM,1:07 AM,2025 Feb 25 12:00:00 AM,CLOSED,CLOSED,2025 Feb 26 12:00:00 AM,1:05 PM,2025 Feb 26 12:00:00 AM,1:05 PM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"3,161",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,84,2.0,97,,39.15421959,-84.42830329,2/20/2025,OAKLEY
SR25024279,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3800 VINE ST,CLIFTON,45217.0,INTERNET,2025 Feb 20 12:00:00 AM,5:35 AM,2025 Feb 26 12:00:00 AM,CLOSED,CLOSED,2025 Feb 26 12:00:00 AM,11:25 AM,2025 Feb 26 12:00:00 AM,11:25 AM,36,2/21/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"3,800",,VINE ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.15408794,-84.50663309,2/20/2025,CLIFTON
SR25024520,DBENNETT,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1621 E SEYMOUR AV,ROSELAWN,45237.0,311 CALL,2025 Feb 20 12:00:00 AM,12:13 PM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,4:31 AM,2025 Feb 24 12:00:00 AM,4:31 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,621",E,SEYMOUR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,4.0,99,,39.19075511,-84.46761074,2/20/2025,BOND HILL
SR25024762,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2058 SUTTON AV,MT. WASHINGTON,45230.0,INTERNET,2025 Feb 20 12:00:00 AM,5:10 PM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,5:25 AM,2025 Feb 24 12:00:00 AM,5:25 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"2,058",,SUTTON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.09393732,-84.38685234,2/20/2025,MOUNT WASHINGTON
SR25024599,KCLAY,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1936 E SEYMOUR AV,ROSELAWN,45237.0,311 CALL,2025 Feb 20 12:00:00 AM,2:03 PM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,6:09 AM,2025 Feb 24 12:00:00 AM,6:09 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"1,936",E,SEYMOUR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,13,4.0,99,,39.18697515,-84.46021063,2/20/2025,ROSELAWN
SR25024891,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2360 MONTANA AV,WESTWOOD,45211.0,INTERNET,2025 Feb 20 12:00:00 AM,11:03 PM,2025 Feb 24 12:00:00 AM,CLOSED,CLOSED,2025 Feb 24 12:00:00 AM,5:45 AM,2025 Feb 24 12:00:00 AM,5:45 AM,36,2/22/2025,2025 Mar 04 12:00:00 AM,12,,,,,,THURSDAY,THU12,2,Y,0,,,"2,360",,MONTANA AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,12,3.0,98,,39.15707763,-84.57412141,2/20/2025,WESTWOOD
